cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,National,10/28/2020,Donald Trump,3/27/2020,3/30/2020,Selzer & Co.,777,lv,1.687683,0,43,43.43719,42.95918,"",65043,120670
2020,National,10/28/2020,Donald Trump,3/30/2020,3/31/2020,Ipsos,930,rv,.6072497,0,40,43.15448,42.73092,"",65041,120661
2020,National,10/28/2020,Donald Trump,3/23/2020,3/29/2020,Morning Consult,17323,rv,.7560107,0,42,42.75817,42.249,"",65035,120647
2020,National,10/28/2020,Donald Trump,3/24/2020,3/26/2020,Harris Insights & Analytics,1209,rv,.9790993,0,45,46.5977,46.06315,"",65019,120592
2020,National,10/28/2020,Donald Trump,3/22/2020,3/25/2020,ABC News/The Washington Post,845,rv,1.591379,0,47,46.77397,46.2112,"",65001,120578
2020,National,10/28/2020,Donald Trump,3/25/2020,3/26/2020,YouGov,1169,rv,.6350793,0,40,41.45903,40.94732,"",65013,120572
2020,National,10/28/2020,Donald Trump,3/21/2020,3/24/2020,Fox News/Beacon Research/Shaw & Co. Research,1011,rv,1.496701,0,40,41.49591,40.93511,"",64998,120567
2020,National,10/28/2020,Donald Trump,3/22/2020,3/24/2020,YouGov,1170,rv,.6367763,0,42,43.4717,42.89099,"",64980,120489
2020,National,10/28/2020,Donald Trump,3/18/2020,3/22/2020,Monmouth University,754,rv,1.471549,0,45,45.4924,44.82576,"",64901,120396
2020,National,10/28/2020,Donald Trump,3/16/2020,3/22/2020,Morning Consult,18136,rv,.8141457,0,42,42.75817,42.07153,"",64940,120368
2020,National,10/28/2020,Donald Trump,3/18/2020,3/19/2020,Emerson College,1100,rv,1.576003,0,46.91,43.65181,42.9801,"",64893,120208
2020,National,10/28/2020,Donald Trump,3/5/2020,3/12/2020,Hofstra University,1500,lv,.9551448,0,49.4,48.20704,47.07795,"",64875,120156
2020,National,10/28/2020,Donald Trump,3/15/2020,3/17/2020,YouGov,1129,rv,.6402824,0,41,42.46576,41.69098,"",64872,120148
2020,National,10/28/2020,Donald Trump,3/13/2020,3/16/2020,Ipsos,955,rv,.4617043,0,37,40.10488,39.31921,"",64863,120114
2020,National,10/28/2020,Donald Trump,3/11/2020,3/15/2020,Morning Consult,9979,rv,.5894561,0,42,42.75817,41.8969,"",64861,120102
2020,National,10/28/2020,Donald Trump,3/13/2020,3/15/2020,RMG Research,1000,rv,.5802795,0,43,45.00033,44.16698,"",64850,120085
2020,National,10/28/2020,Donald Trump,3/11/2020,3/13/2020,NBC News/The Wall Street Journal,900,rv,1.372934,0,43,44.33579,43.4462,"",64834,120031
2020,National,10/28/2020,Donald Trump,3/10/2020,3/11/2020,YouGov,1240,rv,.6652153,0,41,42.46576,41.49199,"",64812,119975
2020,National,10/28/2020,Donald Trump,3/8/2020,3/11/2020,Civiqs,1441,rv,1.051198,0,46,45.38943,44.33948,"",64810,119962
2020,National,10/28/2020,Donald Trump,3/8/2020,3/10/2020,YouGov,1191,rv,.6398264,0,43,44.47687,43.34953,"",64794,119900
2020,National,10/28/2020,Donald Trump,2/26/2020,2/28/2020,Harris Insights & Analytics,651,rv,.7262484,0,45,46.5977,44.76372,"",64790,119884
2020,National,10/28/2020,Donald Trump,3/6/2020,3/9/2020,Ipsos,956,rv,.6607166,0,42,45.17903,43.97929,"",64771,119876
2020,National,10/28/2020,Donald Trump,3/5/2020,3/8/2020,Morning Consult,6112,rv,.6177035,0,41,41.75497,40.49181,"",64784,119858
2020,National,10/28/2020,Donald Trump,3/5/2020,3/8/2020,Quinnipiac University,1261,rv,1.627033,0,41,43.10665,41.85883,"",64770,119824
2020,National,10/28/2020,Donald Trump,3/5/2020,3/8/2020,Rasmussen Reports/Pulse Opinion Research,1000,lv,1.034299,0,42,40.09143,38.85151,"",64760,119795
2020,National,10/28/2020,Donald Trump,3/4/2020,3/7/2020,SSRS,1084,rv,1.249307,0,43,43.49731,42.14332,"",64751,119754
2020,National,10/28/2020,Donald Trump,2/17/2020,2/22/2020,Saint Leo University,1000,a,.4612626,0,39.4,42.89867,40.81509,"",64656,119400
2020,National,10/28/2020,Donald Trump,2/20/2020,2/29/2020,IBD/TIPP,839,rv,1.376349,0,46,45.83504,43.92114,"",64649,119363
2020,National,10/28/2020,Donald Trump,2/23/2020,2/27/2020,Morning Consult,6117,rv,.9434418,0,42,42.75817,40.85826,"",64620,119254
2020,National,10/28/2020,Donald Trump,2/26/2020,2/27/2020,YouGov,1662,rv,.5199656,0,41,42.46576,40.64917,"",64617,119250
2020,National,10/28/2020,Donald Trump,2/23/2020,2/26/2020,Fox News/Beacon Research/Shaw & Co. Research,1000,rv,1.543338,0,41,42.50279,40.61491,"",64591,119140
2020,National,10/28/2020,Donald Trump,2/19/2020,2/25/2020,Ipsos,3809,rv,1.524046,0,40,43.15448,41.14678,"",64525,118947
2020,National,10/28/2020,Donald Trump,2/20/2020,2/22/2020,YouGov,10000,rv,2.281578,0,45,46.4849,44.4123,"",64502,118788
2020,National,10/28/2020,Donald Trump,2/13/2020,2/17/2020,SurveyUSA,2768,rv,3.53243,0,45,46.40987,44.11473,"",64348,118512
2020,National,10/28/2020,Donald Trump,2/14/2020,2/17/2020,Ipsos,947,rv,.4641954,0,40,43.15448,40.93605,"",64345,118473
2020,National,10/28/2020,Donald Trump,2/14/2020,2/17/2020,ABC News/The Washington Post,913,rv,1.711809,0,45,44.77492,42.53667,"",64355,118399
2020,National,10/28/2020,Donald Trump,2/12/2020,2/17/2020,Morning Consult,7313,rv,.8465639,0,43,43.76097,41.49867,"",64354,118379
2020,National,10/28/2020,Donald Trump,2/16/2020,2/18/2020,Emerson College,1250,rv,1.724731,0,51.8,48.52322,46.32772,"",64350,118365
2020,National,10/28/2020,Donald Trump,2/14/2020,2/17/2020,NBC News/The Wall Street Journal,900,rv,1.356286,0,44,45.33982,43.11649,"",64347,118348
2020,National,10/28/2020,Donald Trump,2/13/2020,2/16/2020,Marist College,1164,rv,1.976605,0,44,44.20976,41.9637,"",64154,118038
2020,National,10/28/2020,Donald Trump,2/4/2020,2/9/2020,Morning Consult,9045,rv,.8593599,0,42,42.75817,40.33703,"",63514,116821
2020,National,10/28/2020,Donald Trump,2/7/2020,2/10/2020,Ipsos,952,rv,.7131133,0,42,45.17903,42.75584,"",63511,116800
2020,National,10/28/2020,Donald Trump,2/5/2020,2/9/2020,Quinnipiac University,1159,rv,1.53936,0,43,45.12191,42.70188,"",63496,116764
2020,National,10/28/2020,Donald Trump,1/30/2020,2/2/2020,AtlasIntel,1600,rv,1.103226,0,45.4,45.07321,42.66412,"",63435,116545
2020,National,10/28/2020,Donald Trump,1/27/2020,2/2/2020,Morning Consult,7178,rv,.6788805,0,42,42.75817,40.38614,"",63433,116516
2020,National,10/28/2020,Donald Trump,1/26/2020,1/29/2020,NBC News/The Wall Street Journal,1000,rv,1.470825,0,44,45.33982,43.0349,"",63407,116478
2020,National,10/28/2020,Donald Trump,1/23/2020,1/30/2020,IBD/TIPP,856,rv,1.393331,0,48,47.83453,45.55009,"",63412,116429
2020,National,10/28/2020,Donald Trump,1/15/2020,1/28/2020,USC Dornsife/Los Angeles Times,4869,rv,1.290012,0,40,42.21505,40.17492,"",63408,116411
2020,National,10/28/2020,Donald Trump,1/15/2020,1/16/2020,Zogby Interactive/JZ Analytics,882,lv,.8948027,0,46,45.02724,43.18334,"",63406,116403
2020,National,10/28/2020,Donald Trump,1/20/2020,1/26/2020,Morning Consult,8399,rv,.7544375,0,41,41.75497,39.68228,"",63366,116201
2020,National,10/28/2020,Donald Trump,1/20/2020,1/23/2020,ABC News/The Washington Post,880,rv,1.653499,0,46,45.77438,43.70516,"",63344,116159
2020,National,10/28/2020,Donald Trump,1/19/2020,1/22/2020,Fox News/Beacon Research/Shaw & Co. Research,1005,rv,1.549305,0,41,42.50279,40.51009,"",63350,116142
2020,National,10/28/2020,Donald Trump,1/21/2020,1/23/2020,Emerson College,1128,rv,1.604626,0,49.6,46.32666,44.27625,"",63338,116073
2020,National,10/28/2020,Donald Trump,1/16/2020,1/19/2020,SSRS,1051,rv,1.227036,0,44,44.49892,42.58282,"",63304,115955
2020,National,10/28/2020,Donald Trump,1/15/2020,1/19/2020,Morning Consult,5944,rv,.582231,0,41,41.75497,39.90252,"",63315,115933
2020,National,10/28/2020,Donald Trump,1/14/2020,1/16/2020,SurveyUSA,4069,rv,4.441382,0,43,44.40219,42.57685,"",63295,115912
2020,National,10/28/2020,Donald Trump,1/6/2020,1/12/2020,Morning Consult,8299,rv,.8014892,0,41,41.75497,40.22337,"",63268,115668
2020,National,10/28/2020,Donald Trump,1/3/2020,1/11/2020,IBD/TIPP,846,rv,1.379878,0,46,45.83504,44.35534,"",63257,115619
2020,National,10/28/2020,Donald Trump,12/30/2019,1/5/2020,Morning Consult,8436,rv,.9687407,0,40,40.75136,39.45354,"",63225,115426
2020,National,10/28/2020,Donald Trump,12/5/2019,12/8/2019,Zogby Interactive/JZ Analytics,865,lv,.9407237,0,46,45.02724,43.88863,"",63158,115250
2020,National,10/28/2020,Donald Trump,12/12/2019,12/15/2019,SSRS,888,rv,1.107946,0,44,44.49892,43.31876,"",63136,115085
2020,National,10/28/2020,Donald Trump,12/18/2019,12/19/2019,Ipsos,1112.5,a,.8847215,0,35.5,39.06054,37.88982,"",63157,115082
2020,National,10/28/2020,Donald Trump,12/15/2019,12/17/2019,Emerson College,1222,rv,1.697808,0,48.4,45.13194,43.92381,"",63139,114956
2020,National,10/28/2020,Donald Trump,12/10/2019,12/14/2019,Suffolk University,1000,rv,1.592827,0,44,45.43148,44.24651,"",63116,114924
2020,National,10/28/2020,Donald Trump,12/5/2019,12/14/2019,IBD/TIPP,849,rv,1.389818,0,45,44.83543,43.66552,"",63118,114914
2020,National,10/28/2020,Donald Trump,12/8/2019,12/11/2019,Fox News/Beacon Research/Shaw & Co. Research,1000,rv,1.543338,0,41,42.50279,41.34643,"",63115,114891
2020,National,10/28/2020,Donald Trump,12/4/2019,12/9/2019,Quinnipiac University,1553,rv,1.852437,0,42,44.11484,42.99998,"",63055,114518
2020,National,10/28/2020,Donald Trump,11/15/2019,11/21/2019,SocialSphere,2055,rv,1.174856,0,39,41.38169,40.71848,"",63036,114372
2020,National,10/28/2020,Donald Trump,11/20/2019,11/21/2019,SurveyUSA,3850,rv,4.307248,0,39,40.37802,39.624,"",62979,114009
2020,National,10/28/2020,Donald Trump,11/17/2019,11/20/2019,Emerson College,1092,rv,1.567749,0,50.7,47.42393,46.7257,"",62715,113432
2020,National,10/28/2020,Donald Trump,11/8/2019,11/8/2019,Morning Consult,1347,rv,1.008419,0,40,40.75136,40.82859,"",62590,112864
2020,NE-2,10/28/2020,Donald Trump,10/1/2020,10/4/2020,FM3 Research,450,lv,.5380676,.5380676,42,43.4699,44.01155,"",70689,132217
2020,NE-2,10/28/2020,Donald Trump,9/25/2020,9/27/2020,Siena College/The New York Times Upshot,420,lv,.9140276,.8307011,41,41.35669,41.73322,"",70007,130405
2020,NE-2,10/28/2020,Donald Trump,7/27/2020,7/29/2020,Global Strategy Group,400,lv,.4055427,.1410584,44,44.8675,45.69743,"",69554,129583
2020,NE-2,10/28/2020,Donald Trump,9/14/2020,9/16/2020,Global Strategy Group,400,lv,.4291263,.3569031,45,45.86977,46.03635,"",69552,129581
2020,NE-2,10/28/2020,Donald Trump,6/30/2020,7/5/2020,GQR Research (GQRR),502,lv,.7029753,.1212707,44,45.08618,46.36204,"",67063,125307
2020,NE-2,10/28/2020,Donald Trump,5/7/2020,5/10/2020,DCCC Targeting and Analytics Department,448,lv,.548575,0,41,42.67106,42.9295,"",66263,123320
2020,NE-1,10/28/2020,Donald Trump,7/16/2020,7/22/2020,Strategies 360,400,lv,.5443424,.5443424,48,49.44152,50.22517,"",67971,127275
2020,Montana,10/28/2020,Donald Trump,10/19/2020,10/24/2020,Montana State University Billings,546,lv,.8944516,.6504041,52,51.81916,51.85196,"",72162,135338
2020,Montana,10/28/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,1401,lv,.5207543,.1983326,51,48.49415,48.62159,T,72112,135239
2020,Montana,10/28/2020,Donald Trump,10/26/2020,10/27/2020,Public Policy Polling,886,v,.9240026,.9240026,49,50.30212,50.29015,"",72062,135098
2020,Montana,10/28/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,1266,lv,.041594,.0078574,53,50.49606,50.66232,T,72002,135005
2020,Montana,10/28/2020,Donald Trump,9/26/2020,10/24/2020,SurveyMonkey,1227,lv,.0413521,.0072268,52,49.49446,49.66724,T,71917,134831
2020,Montana,10/28/2020,Donald Trump,9/26/2020,10/23/2020,SurveyMonkey,1210,lv,0,0,52,49.49446,49.67261,T,71850,134696
2020,Montana,10/28/2020,Donald Trump,10/15/2020,10/18/2020,RMG Research,800,lv,.8138771,.369751,50,50.33794,50.48236,"",71363,134614
2020,Montana,10/28/2020,Donald Trump,9/24/2020,10/22/2020,SurveyMonkey,1170,lv,.0648741,.006344,53,50.49606,50.68951,T,71789,134565
2020,Montana,10/28/2020,Donald Trump,10/18/2020,10/20/2020,Siena College/The New York Times Upshot,758,lv,1.585341,.8283715,49,49.92626,50.03854,"",71747,134429
2020,Montana,10/28/2020,Donald Trump,9/23/2020,10/21/2020,SurveyMonkey,1129,lv,.031528,.0029906,53,50.49606,50.69133,T,71706,134366
2020,Montana,10/28/2020,Donald Trump,10/15/2020,10/20/2020,Strategies 360,500,lv,.7581977,.3703142,51,51.0586,51.17017,"",71677,134281
2020,Montana,10/28/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,1044,lv,0,0,53,50.49606,50.69257,T,71593,134141
2020,Montana,10/28/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,986,lv,.0293917,.0025761,53,50.49606,50.68812,T,71491,133929
2020,Montana,10/28/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,924,lv,.0281733,.002351,53,50.49606,50.69063,T,71406,133746
2020,Montana,10/28/2020,Donald Trump,9/20/2020,10/17/2020,SurveyMonkey,897,lv,.0281623,.0022204,54,51.49894,51.6967,T,71324,133584
2020,Montana,10/28/2020,Donald Trump,9/18/2020,10/16/2020,SurveyMonkey,885,lv,.0551519,.0041093,54,51.49894,51.69839,T,71266,133467
2020,Montana,10/28/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,835,lv,0,0,54,51.49894,51.69804,T,71205,133340
2020,Montana,10/28/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,795,lv,.0274044,.0017961,54,51.49894,51.69381,T,71131,133190
2020,Montana,10/28/2020,Donald Trump,9/16/2020,10/13/2020,SurveyMonkey,744,lv,.0267772,.0016169,57,54.51529,54.70538,T,71037,132983
2020,Montana,10/28/2020,Donald Trump,9/14/2020,10/2/2020,Montana State University Bozeman,1615,lv,.9744243,0,51,51.81515,51.99884,"",70992,132851
2020,Montana,10/28/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,706,lv,.0267902,.0014654,57,54.51529,54.70114,T,70950,132781
2020,Montana,10/28/2020,Donald Trump,10/9/2020,10/10/2020,Public Policy Polling,798,v,1.056149,.2084838,52,52.64034,52.81556,"",70732,132322
2020,Montana,10/28/2020,Donald Trump,10/5/2020,10/7/2020,Emerson College,500,lv,.9512303,.13981,56.4,54.79594,55.01878,"",70662,132135
2020,Montana,10/28/2020,Donald Trump,9/30/2020,10/5/2020,Data for Progress,737,lv,.7504703,.0882422,49,50.18834,50.41151,"",70656,132124
2020,Montana,10/28/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,166,lv,.2460309,0,57.39,54.90827,55.99507,"",70471,131325
2020,Montana,10/28/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,527,lv,.4417229,0,53.05,50.54617,51.23593,"",70420,131223
2020,Montana,10/28/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,1939,lv,.6020836,0,52,49.49446,49.55339,"",70370,131121
2020,Montana,10/28/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,480,lv,.2814507,0,57.32,54.83772,54.92538,T,70319,131014
2020,Montana,10/28/2020,Donald Trump,9/14/2020,9/16/2020,Siena College/The New York Times Upshot,625,lv,1.327523,0,49,49.92626,49.97672,"",69561,129594
2020,Montana,10/28/2020,Donald Trump,8/30/2020,9/5/2020,Fabrizio Ward/Hart Research Associates,800,lv,1.401522,0,50,50.32557,50.33897,"",68577,128404
2020,Montana,10/28/2020,Donald Trump,8/22/2020,8/27/2020,Expedition Strategies,400,lv,.5014355,0,48,49.75903,49.81821,"",68304,127927
2020,Montana,10/28/2020,Donald Trump,7/31/2020,8/2/2020,Emerson College,584,lv,1.080215,0,54.49,52.87861,53.32885,"",67867,127062
2020,Montana,10/28/2020,Donald Trump,7/23/2020,7/24/2020,Public Policy Polling,917,v,.8385963,0,50,51.30202,51.86175,"",67788,126871
2020,Montana,10/28/2020,Donald Trump,7/11/2020,7/16/2020,Spry Strategies,701,lv,.7142788,0,51.69,50.24889,50.97035,"",67626,126526
2020,Montana,10/28/2020,Donald Trump,7/11/2020,7/13/2020,Civiqs,873,rv,.8490713,0,49,50.21997,50.92027,"",67079,125335
2020,Montana,10/28/2020,Donald Trump,7/9/2020,7/10/2020,Public Policy Polling,1224,v,1.399983,0,51,51.64094,52.34289,"",67067,125313
2020,Montana,10/28/2020,Donald Trump,6/17/2020,6/26/2020,University of Montana,517,rv,.5468043,0,52.3,52.75845,54.00505,"",66978,125098
2020,Montana,10/28/2020,Donald Trump,4/10/2020,4/27/2020,Montana State University Bozeman,459,lv,.5859156,0,45.32,46.13176,45.92738,"",66072,122720
2020,Montana,10/28/2020,Donald Trump,2/12/2020,2/22/2020,University of Montana,498,lv,.61264,0,56.2,55.34217,53.76554,"",64574,119056
2020,Missouri,10/28/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,4573,lv,.5773333,.5773333,53,50.56106,50.78071,T,72114,135241
2020,Missouri,10/28/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,4314,lv,.0424684,.0343637,53,50.56106,50.85633,T,72004,135007
2020,Missouri,10/28/2020,Donald Trump,9/26/2020,10/24/2020,SurveyMonkey,4283,lv,.0417517,.0321902,53,50.56106,50.86979,T,71919,134833
2020,Missouri,10/28/2020,Donald Trump,9/26/2020,10/23/2020,SurveyMonkey,4274,lv,0,0,53,50.56106,50.88123,T,71852,134698
2020,Missouri,10/28/2020,Donald Trump,9/25/2020,10/22/2020,SurveyMonkey,4257,lv,.0256375,.0148737,53,50.56106,50.90707,T,71791,134567
2020,Missouri,10/28/2020,Donald Trump,9/23/2020,10/21/2020,SurveyMonkey,4216,lv,.0512659,.0277853,53,50.56106,50.90998,T,71708,134368
2020,Missouri,10/28/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,4103,lv,0,0,53,50.56106,50.9118,T,71595,134143
2020,Missouri,10/28/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,3955,lv,.0279879,.0130326,52,49.55946,49.90989,T,71493,133931
2020,Missouri,10/28/2020,Donald Trump,9/20/2020,10/18/2020,SurveyMonkey,3869,lv,.0563006,.0240674,52,49.55946,49.91156,T,71408,133748
2020,Missouri,10/28/2020,Donald Trump,9/19/2020,10/17/2020,SurveyMonkey,3781,lv,.0297179,.0115696,53,50.56106,50.91566,T,71326,133586
2020,Missouri,10/28/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,3702,lv,0,0,53,50.56106,50.91634,T,71268,133469
2020,Missouri,10/28/2020,Donald Trump,10/14/2020,10/15/2020,Remington Research Group,1010,lv,.7932293,.7932293,51,50.75834,51.15028,"",71240,133388
2020,Missouri,10/28/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,3507,lv,.0335728,.0105075,53,50.56106,50.91634,T,71207,133342
2020,Missouri,10/28/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,3273,lv,.0345511,.009495,53,50.56106,50.91183,T,71133,133192
2020,Missouri,10/28/2020,Donald Trump,9/15/2020,10/13/2020,SurveyMonkey,3136,lv,.0716593,.0169575,53,50.56106,50.907,T,71039,132985
2020,Missouri,10/28/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,3018,lv,0,0,53,50.56106,50.90162,T,70949,132780
2020,Missouri,10/28/2020,Donald Trump,9/24/2020,10/7/2020,YouGov,931,lv,1.223429,.2895138,51.8,51.80978,52.17736,"",70777,132398
2020,Missouri,10/28/2020,Donald Trump,9/28/2020,10/2/2020,Garin-Hart-Yang Research Group,600,lv,.7116085,.1412353,50,51.73458,52.08825,"",70638,132088
2020,Missouri,10/28/2020,Donald Trump,9/30/2020,10/1/2020,Remington Research Group,980,lv,.7115867,.2498702,51,50.75834,51.28589,"",70499,131407
2020,Missouri,10/28/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,868,lv,.3479935,0,51.41,48.96911,50.28578,"",70473,131327
2020,Missouri,10/28/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,2261,lv,.5938675,0,53.92,51.48362,52.46574,"",70422,131225
2020,Missouri,10/28/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,1863,lv,.598774,0,54,51.5639,51.75938,"",70372,131123
2020,Missouri,10/28/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,2157,lv,.4915043,0,52.91,50.47086,50.63092,T,70321,131016
2020,Missouri,10/28/2020,Donald Trump,9/16/2020,9/17/2020,Remington Research Group,1046,lv,.8483784,0,53,52.7588,53.04854,"",69557,129589
2020,Missouri,10/28/2020,Donald Trump,9/1/2020,9/3/2020,We Ask America,500,lv,.6439854,0,49,49.72131,49.82109,"",68506,128253
2020,Missouri,10/28/2020,Donald Trump,8/26/2020,8/28/2020,Trafalgar Group,1015,lv,.6529737,0,51.9,50.36793,50.5177,"",68258,127867
2020,Missouri,10/28/2020,Donald Trump,6/23/2020,7/1/2020,YouGov,900,lv,1.199733,0,49.6,49.60979,50.87896,"",67069,125320
2020,Missouri,10/28/2020,Donald Trump,6/16/2020,6/22/2020,Garin-Hart-Yang Research Group,800,lv,.8173605,0,46,47.73058,49.05981,"",66941,125004
2020,Missouri,10/28/2020,Donald Trump,6/10/2020,6/11/2020,Remington Research Group,1152,lv,.8508527,0,51,50.75834,52.15551,"",66795,124634
2020,Missouri,10/28/2020,Donald Trump,5/26/2020,5/27/2020,We Ask America,500,lv,.6439854,0,48,48.72089,49.58212,"",66555,124033
2020,Missouri,10/28/2020,Donald Trump,2/26/2020,2/27/2020,Remington Research Group,1050,lv,.8600931,0,52,51.75851,50.28423,"",64628,119297
2020,Missouri,10/28/2020,Donald Trump,1/20/2020,1/22/2020,American Viewpoint,1200,lv,1.13492,0,50,49.02617,47.68238,"",63390,116342
2020,Mississippi,10/28/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,1900,lv,.4326943,.3837332,62,58.75098,58.89325,T,72113,135240
2020,Mississippi,10/28/2020,Donald Trump,10/23/2020,10/26/2020,Civiqs,507,lv,.683107,.683107,55,54.59346,54.5837,"",72041,135051
2020,Mississippi,10/28/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,1725,lv,.0282649,.0240672,62,58.75098,58.95417,T,72003,135006
2020,Mississippi,10/28/2020,Donald Trump,9/27/2020,10/24/2020,SurveyMonkey,1705,lv,.0140008,.0118224,62,58.75098,58.96508,T,71918,134832
2020,Mississippi,10/28/2020,Donald Trump,9/26/2020,10/23/2020,SurveyMonkey,1674,lv,.0137837,.0115417,62,58.75098,58.97523,T,71851,134697
2020,Mississippi,10/28/2020,Donald Trump,9/25/2020,10/22/2020,SurveyMonkey,1612,lv,.0134028,.0108436,61,57.7339,57.98516,T,71790,134566
2020,Mississippi,10/28/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,1541,lv,.0128209,.0102821,61,57.7339,57.98964,T,71707,134367
2020,Mississippi,10/28/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,1495,lv,.0124515,.0098978,61,57.7339,57.99315,T,71594,134142
2020,Mississippi,10/28/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,1442,lv,.0120277,.0094759,60,56.71859,56.98094,T,71492,133930
